0,1,2,3,4,5,6,7,8
-2.0,-5.0,3.0,0.0,-1.0,0.0,79.0,-27.0,-79.0
-2.0,-5.0,4.0,0.0,-1.0,1.0,79.0,-28.0,-78.0
0.0,0.0,0.0,0.0,0.0,0.0,79.0,-28.0,-78.0
-1.0,-6.0,2.0,0.0,0.0,0.0,79.0,-28.0,-78.0
0.0,-6.0,2.0,0.0,-1.0,0.0,79.0,-29.0,-78.0
-1.0,-6.0,2.0,0.0,0.0,0.0,79.0,-29.0,-78.0
0.0,-6.0,1.0,0.0,-1.0,0.0,79.0,-30.0,-78.0
0.0,-5.0,1.0,0.0,0.0,0.0,79.0,-30.0,-78.0
-1.0,-5.0,0.0,0.0,0.0,1.0,79.0,-30.0,-77.0
0.0,-3.0,0.0,0.0,-1.0,0.0,79.0,-31.0,-77.0
0.0,-1.0,-1.0,-1.0,0.0,0.0,78.0,-31.0,-77.0
-1.0,0.0,1.0,0.0,0.0,1.0,78.0,-31.0,-76.0
1.0,1.0,0.0,0.0,0.0,0.0,78.0,-31.0,-76.0
-1.0,4.0,1.0,-1.0,-1.0,0.0,77.0,-32.0,-76.0
1.0,5.0,1.0,0.0,0.0,1.0,77.0,-32.0,-75.0
0.0,0.0,0.0,0.0,0.0,0.0,77.0,-32.0,-75.0
0.0,6.0,3.0,0.0,0.0,0.0,77.0,-32.0,-75.0
0.0,7.0,4.0,1.0,0.0,0.0,78.0,-32.0,-75.0
-1.0,6.0,4.0,0.0,-1.0,1.0,78.0,-33.0,-74.0
0.0,6.0,5.0,0.0,0.0,0.0,78.0,-33.0,-74.0
-1.0,5.0,6.0,0.0,0.0,0.0,78.0,-33.0,-74.0
-1.0,5.0,6.0,1.0,0.0,0.0,79.0,-33.0,-74.0
-1.0,3.0,5.0,0.0,0.0,0.0,79.0,-33.0,-74.0
-1.0,2.0,6.0,1.0,1.0,-1.0,80.0,-32.0,-75.0
-2.0,0.0,6.0,0.0,0.0,0.0,80.0,-32.0,-75.0
-1.0,-1.0,4.0,1.0,1.0,0.0,81.0,-31.0,-75.0
-2.0,-4.0,4.0,0.0,0.0,0.0,81.0,-31.0,-75.0
-2.0,-5.0,4.0,1.0,1.0,-1.0,82.0,-30.0,-76.0
0.0,0.0,0.0,0.0,0.0,0.0,82.0,-30.0,-76.0
-2.0,-6.0,3.0,0.0,0.0,0.0,82.0,-30.0,-76.0
-2.0,-8.0,2.0,0.0,1.0,0.0,82.0,-29.0,-76.0
-3.0,-9.0,1.0,0.0,1.0,0.0,82.0,-28.0,-76.0
-2.0,-9.0,2.0,0.0,1.0,0.0,82.0,-27.0,-76.0
-2.0,-10.0,3.0,0.0,1.0,0.0,82.0,-26.0,-76.0
-1.0,-9.0,3.0,0.0,1.0,1.0,82.0,-25.0,-75.0
-2.0,-10.0,2.0,0.0,1.0,0.0,82.0,-24.0,-75.0
-2.0,-10.0,1.0,-1.0,1.0,0.0,81.0,-23.0,-75.0
-2.0,-9.0,0.0,-1.0,1.0,1.0,80.0,-22.0,-74.0
-2.0,-8.0,-2.0,0.0,2.0,1.0,80.0,-20.0,-73.0
-2.0,-7.0,-2.0,-1.0,1.0,0.0,79.0,-19.0,-73.0
0.0,0.0,0.0,0.0,0.0,0.0,79.0,-19.0,-73.0
-2.0,-6.0,-2.0,-1.0,1.0,1.0,78.0,-18.0,-72.0
0.0,-4.0,-2.0,-2.0,2.0,1.0,76.0,-16.0,-71.0
3.0,-2.0,-2.0,-1.0,1.0,1.0,75.0,-15.0,-70.0
6.0,-1.0,-2.0,-1.0,1.0,1.0,74.0,-14.0,-69.0
7.0,2.0,-4.0,-2.0,2.0,1.0,72.0,-12.0,-68.0
6.0,4.0,-4.0,-1.0,1.0,2.0,71.0,-11.0,-66.0
3.0,5.0,-4.0,-2.0,1.0,1.0,69.0,-10.0,-65.0
2.0,11.0,-3.0,-1.0,1.0,1.0,68.0,-9.0,-64.0
0.0,15.0,-1.0,-2.0,0.0,1.0,66.0,-9.0,-63.0
0.0,19.0,-1.0,-1.0,1.0,0.0,65.0,-8.0,-63.0
-1.0,20.0,-1.0,0.0,1.0,1.0,65.0,-7.0,-62.0
0.0,0.0,0.0,0.0,0.0,0.0,65.0,-7.0,-62.0
1.0,18.0,-1.0,-1.0,0.0,0.0,64.0,-7.0,-62.0
1.0,16.0,-1.0,0.0,1.0,1.0,64.0,-6.0,-61.0
2.0,14.0,1.0,1.0,1.0,-1.0,65.0,-5.0,-62.0
2.0,12.0,1.0,0.0,0.0,0.0,65.0,-5.0,-62.0
2.0,11.0,1.0,0.0,1.0,0.0,65.0,-4.0,-62.0
2.0,8.0,0.0,1.0,1.0,0.0,66.0,-3.0,-62.0
1.0,7.0,0.0,1.0,1.0,-1.0,67.0,-2.0,-63.0
1.0,5.0,-1.0,1.0,0.0,-1.0,68.0,-2.0,-64.0
-1.0,3.0,-3.0,1.0,1.0,0.0,69.0,-1.0,-64.0
0.0,2.0,-1.0,1.0,0.0,-1.0,70.0,-1.0,-65.0
0.0,0.0,0.0,0.0,0.0,0.0,70.0,-1.0,-65.0
