0,1,2,3,4,5,6,7,8
-2.0,0.0,5.0,1.0,-1.0,0.0,-22.0,-174.0,-22.0
-3.0,0.0,6.0,0.0,0.0,-1.0,-22.0,-174.0,-23.0
-3.0,-1.0,6.0,1.0,-1.0,0.0,-21.0,-175.0,-23.0
-2.0,-2.0,6.0,1.0,0.0,0.0,-20.0,-175.0,-23.0
-2.0,-2.0,7.0,0.0,0.0,0.0,-20.0,-175.0,-23.0
-3.0,-3.0,7.0,1.0,0.0,-1.0,-19.0,-175.0,-24.0
-3.0,-3.0,6.0,0.0,0.0,0.0,-19.0,-175.0,-24.0
-3.0,-4.0,6.0,1.0,0.0,0.0,-18.0,-175.0,-24.0
-3.0,-2.0,6.0,0.0,0.0,0.0,-18.0,-175.0,-24.0
-4.0,-3.0,6.0,1.0,0.0,0.0,-17.0,-175.0,-24.0
0.0,0.0,0.0,0.0,0.0,0.0,-17.0,-175.0,-24.0
-4.0,-1.0,6.0,0.0,1.0,-1.0,-17.0,-174.0,-25.0
-4.0,-1.0,8.0,0.0,0.0,1.0,-17.0,-174.0,-24.0
-4.0,-2.0,7.0,1.0,1.0,0.0,-16.0,-173.0,-24.0
-3.0,-1.0,7.0,0.0,1.0,0.0,-16.0,-172.0,-24.0
-4.0,-2.0,9.0,1.0,1.0,0.0,-15.0,-171.0,-24.0
-3.0,-2.0,8.0,1.0,1.0,0.0,-14.0,-170.0,-24.0
-3.0,-3.0,7.0,0.0,1.0,0.0,-14.0,-169.0,-24.0
-5.0,-2.0,7.0,1.0,1.0,0.0,-13.0,-168.0,-24.0
-5.0,-1.0,5.0,0.0,1.0,1.0,-13.0,-167.0,-23.0
-3.0,-2.0,6.0,0.0,2.0,0.0,-13.0,-165.0,-23.0
-3.0,-1.0,4.0,1.0,1.0,0.0,-12.0,-164.0,-23.0
-4.0,-1.0,4.0,0.0,2.0,0.0,-12.0,-162.0,-23.0
-4.0,-1.0,3.0,0.0,2.0,1.0,-12.0,-160.0,-22.0
0.0,0.0,0.0,0.0,0.0,0.0,-12.0,-160.0,-22.0
-4.0,0.0,1.0,1.0,1.0,0.0,-11.0,-159.0,-22.0
-3.0,-1.0,2.0,0.0,2.0,0.0,-11.0,-157.0,-22.0
-2.0,-2.0,-1.0,0.0,2.0,0.0,-11.0,-155.0,-22.0
-3.0,-2.0,0.0,1.0,2.0,1.0,-10.0,-153.0,-21.0
-2.0,-2.0,0.0,0.0,1.0,0.0,-10.0,-152.0,-21.0
-2.0,-1.0,-1.0,0.0,2.0,1.0,-10.0,-150.0,-20.0
-2.0,-1.0,-2.0,0.0,2.0,0.0,-10.0,-148.0,-20.0
-2.0,-1.0,-1.0,0.0,1.0,0.0,-10.0,-147.0,-20.0
-3.0,-1.0,-1.0,0.0,2.0,1.0,-10.0,-145.0,-19.0
-3.0,0.0,-2.0,0.0,2.0,0.0,-10.0,-143.0,-19.0
-3.0,0.0,-3.0,0.0,1.0,0.0,-10.0,-142.0,-19.0
-2.0,0.0,-3.0,1.0,2.0,1.0,-9.0,-140.0,-18.0
-1.0,-1.0,-2.0,0.0,2.0,0.0,-9.0,-138.0,-18.0
0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-138.0,-18.0
0.0,0.0,-3.0,0.0,2.0,1.0,-9.0,-136.0,-17.0
-3.0,1.0,-4.0,0.0,1.0,0.0,-9.0,-135.0,-17.0
-2.0,1.0,-4.0,0.0,2.0,0.0,-9.0,-133.0,-17.0
-1.0,1.0,-3.0,0.0,1.0,1.0,-9.0,-132.0,-16.0
0.0,1.0,-4.0,0.0,2.0,0.0,-9.0,-130.0,-16.0
1.0,0.0,-4.0,0.0,2.0,0.0,-9.0,-128.0,-16.0
0.0,1.0,-3.0,0.0,1.0,0.0,-9.0,-127.0,-16.0
-1.0,1.0,-5.0,-1.0,1.0,1.0,-10.0,-126.0,-15.0
-1.0,1.0,-4.0,0.0,2.0,0.0,-10.0,-124.0,-15.0
1.0,1.0,-4.0,0.0,1.0,0.0,-10.0,-123.0,-15.0
1.0,1.0,-4.0,0.0,1.0,0.0,-10.0,-122.0,-15.0
0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-122.0,-15.0
0.0,3.0,-3.0,0.0,2.0,1.0,-10.0,-120.0,-14.0
1.0,2.0,-3.0,0.0,1.0,0.0,-10.0,-119.0,-14.0
1.0,2.0,-3.0,0.0,1.0,0.0,-10.0,-118.0,-14.0
1.0,2.0,-2.0,-1.0,1.0,0.0,-11.0,-117.0,-14.0
0.0,2.0,-3.0,0.0,1.0,1.0,-11.0,-116.0,-13.0
-1.0,3.0,-2.0,0.0,1.0,0.0,-11.0,-115.0,-13.0
-1.0,2.0,-1.0,0.0,1.0,0.0,-11.0,-114.0,-13.0
0.0,2.0,-1.0,0.0,1.0,0.0,-11.0,-113.0,-13.0
0.0,2.0,0.0,0.0,1.0,0.0,-11.0,-112.0,-13.0
-1.0,1.0,0.0,0.0,1.0,0.0,-11.0,-111.0,-13.0
-1.0,2.0,1.0,0.0,1.0,0.0,-11.0,-110.0,-13.0
-1.0,2.0,0.0,0.0,1.0,0.0,-11.0,-109.0,-13.0
0.0,1.0,1.0,0.0,1.0,0.0,-11.0,-108.0,-13.0
0.0,0.0,0.0,0.0,0.0,0.0,-11.0,-108.0,-13.0
-1.0,1.0,1.0,0.0,1.0,0.0,-11.0,-107.0,-13.0
0.0,1.0,0.0,0.0,1.0,0.0,-11.0,-106.0,-13.0
-1.0,1.0,1.0,0.0,1.0,0.0,-11.0,-105.0,-13.0
-2.0,1.0,-1.0,0.0,1.0,0.0,-11.0,-104.0,-13.0
-1.0,0.0,-1.0,0.0,1.0,0.0,-11.0,-103.0,-13.0
-1.0,0.0,-1.0,0.0,1.0,0.0,-11.0,-102.0,-13.0
0.0,1.0,-2.0,0.0,1.0,0.0,-11.0,-101.0,-13.0
-1.0,0.0,-3.0,0.0,1.0,0.0,-11.0,-100.0,-13.0
0.0,0.0,-3.0,0.0,1.0,0.0,-11.0,-99.0,-13.0
0.0,0.0,-3.0,0.0,2.0,0.0,-11.0,-97.0,-13.0
2.0,-2.0,-3.0,0.0,1.0,1.0,-11.0,-96.0,-12.0
1.0,-1.0,-3.0,0.0,1.0,0.0,-11.0,-95.0,-12.0
0.0,0.0,0.0,0.0,0.0,0.0,-11.0,-95.0,-12.0
1.0,-2.0,-4.0,0.0,1.0,0.0,-11.0,-94.0,-12.0
0.0,-2.0,-5.0,0.0,1.0,0.0,-11.0,-93.0,-12.0
0.0,-1.0,-4.0,0.0,1.0,0.0,-11.0,-92.0,-12.0
1.0,-1.0,-6.0,0.0,1.0,0.0,-11.0,-91.0,-12.0
1.0,-1.0,-5.0,0.0,1.0,0.0,-11.0,-90.0,-12.0
1.0,-1.0,-4.0,0.0,0.0,0.0,-11.0,-90.0,-12.0
1.0,-1.0,-6.0,0.0,1.0,0.0,-11.0,-89.0,-12.0
0.0,-1.0,-6.0,-1.0,1.0,0.0,-12.0,-88.0,-12.0
1.0,-1.0,-5.0,0.0,0.0,1.0,-12.0,-88.0,-11.0
1.0,1.0,-7.0,0.0,1.0,0.0,-12.0,-87.0,-11.0
0.0,0.0,-8.0,0.0,0.0,0.0,-12.0,-87.0,-11.0
2.0,-1.0,-7.0,-1.0,1.0,0.0,-13.0,-86.0,-11.0
0.0,0.0,0.0,0.0,0.0,0.0,-13.0,-86.0,-11.0
2.0,1.0,-8.0,0.0,0.0,0.0,-13.0,-86.0,-11.0
0.0,1.0,-7.0,0.0,0.0,0.0,-13.0,-86.0,-11.0
0.0,1.0,-7.0,0.0,0.0,0.0,-13.0,-86.0,-11.0
1.0,1.0,-7.0,-1.0,0.0,0.0,-14.0,-86.0,-11.0
0.0,1.0,-9.0,0.0,0.0,0.0,-14.0,-86.0,-11.0
-1.0,1.0,-8.0,0.0,0.0,1.0,-14.0,-86.0,-10.0
