0,1,2,3,4,5,6,7,8
0.0,0.0,0.0,0.0,0.0,0.0,-81.0,89.0,48.0
3.0,-5.0,-1.0,3.0,2.0,6.0,-78.0,91.0,54.0
-5.0,4.0,3.0,3.0,2.0,6.0,-75.0,93.0,60.0
3.0,1.0,0.0,2.0,2.0,4.0,-73.0,95.0,64.0
1.0,2.0,-6.0,2.0,3.0,5.0,-71.0,98.0,69.0
-6.0,8.0,-2.0,2.0,1.0,5.0,-69.0,99.0,74.0
0.0,7.0,-1.0,1.0,2.0,4.0,-68.0,101.0,78.0
0.0,7.0,-2.0,2.0,2.0,4.0,-66.0,103.0,82.0
-2.0,9.0,-1.0,2.0,2.0,4.0,-64.0,105.0,86.0
4.0,5.0,-5.0,2.0,2.0,5.0,-62.0,107.0,91.0
0.0,5.0,-5.0,2.0,2.0,4.0,-60.0,109.0,95.0
-8.0,6.0,3.0,2.0,1.0,3.0,-58.0,110.0,98.0
0.0,0.0,0.0,0.0,0.0,0.0,-58.0,110.0,98.0
-2.0,5.0,0.0,2.0,2.0,4.0,-56.0,112.0,102.0
4.0,0.0,-3.0,3.0,2.0,4.0,-53.0,114.0,106.0
3.0,3.0,-6.0,2.0,2.0,4.0,-51.0,116.0,110.0
-3.0,9.0,-4.0,2.0,1.0,3.0,-49.0,117.0,113.0
-2.0,7.0,0.0,1.0,2.0,3.0,-48.0,119.0,116.0
0.0,7.0,-1.0,2.0,1.0,2.0,-46.0,120.0,118.0
0.0,7.0,-1.0,2.0,1.0,3.0,-44.0,121.0,121.0
2.0,9.0,-1.0,1.0,2.0,3.0,-43.0,123.0,124.0
2.0,13.0,0.0,2.0,1.0,3.0,-41.0,124.0,127.0
5.0,12.0,-6.0,3.0,1.0,3.0,-38.0,125.0,130.0
-2.0,10.0,-4.0,3.0,1.0,2.0,-35.0,126.0,132.0
-1.0,10.0,-1.0,2.0,0.0,3.0,-33.0,126.0,135.0
0.0,0.0,0.0,0.0,0.0,0.0,-33.0,126.0,135.0
-1.0,15.0,-4.0,2.0,1.0,2.0,-31.0,127.0,137.0
-5.0,21.0,-7.0,3.0,0.0,1.0,-28.0,127.0,138.0
-1.0,22.0,-13.0,1.0,1.0,1.0,-27.0,128.0,139.0
-5.0,23.0,-3.0,2.0,0.0,1.0,-25.0,128.0,140.0
2.0,7.0,-2.0,3.0,0.0,1.0,-22.0,128.0,141.0
1.0,2.0,-11.0,4.0,1.0,2.0,-18.0,129.0,143.0
-13.0,15.0,-1.0,2.0,-1.0,0.0,-16.0,128.0,143.0
-2.0,14.0,-3.0,1.0,0.0,0.0,-15.0,128.0,143.0
0.0,6.0,-5.0,2.0,0.0,-1.0,-13.0,128.0,142.0
-3.0,2.0,-1.0,3.0,1.0,0.0,-10.0,129.0,142.0
-1.0,-3.0,-4.0,3.0,0.0,1.0,-7.0,129.0,143.0
-6.0,6.0,-5.0,1.0,-1.0,-1.0,-6.0,128.0,142.0
0.0,0.0,0.0,0.0,0.0,0.0,-6.0,128.0,142.0
-7.0,9.0,-1.0,0.0,0.0,-2.0,-6.0,128.0,140.0
0.0,3.0,0.0,2.0,0.0,0.0,-4.0,128.0,140.0
4.0,-8.0,-1.0,3.0,1.0,0.0,-1.0,129.0,140.0
-6.0,-11.0,1.0,3.0,-1.0,0.0,2.0,128.0,140.0
-2.0,-8.0,-2.0,1.0,0.0,-1.0,3.0,128.0,139.0
-2.0,-1.0,0.0,0.0,0.0,-1.0,3.0,128.0,138.0
-5.0,3.0,2.0,1.0,0.0,0.0,4.0,128.0,138.0
1.0,4.0,-5.0,1.0,-1.0,-1.0,5.0,127.0,137.0
-4.0,3.0,-4.0,1.0,0.0,-1.0,6.0,127.0,136.0
-4.0,-1.0,2.0,0.0,-1.0,-2.0,6.0,126.0,134.0
0.0,0.0,0.0,0.0,0.0,0.0,6.0,126.0,134.0
7.0,-6.0,1.0,1.0,0.0,-2.0,7.0,126.0,132.0
-1.0,-1.0,1.0,1.0,0.0,0.0,8.0,126.0,132.0
-4.0,4.0,0.0,1.0,-1.0,0.0,9.0,125.0,132.0
0.0,2.0,0.0,1.0,-1.0,-2.0,10.0,124.0,130.0
3.0,-8.0,0.0,0.0,-1.0,-1.0,10.0,123.0,129.0
-3.0,-5.0,-1.0,1.0,-1.0,-1.0,11.0,122.0,128.0
-3.0,-4.0,1.0,1.0,-1.0,0.0,12.0,121.0,128.0
1.0,-13.0,1.0,1.0,-1.0,0.0,13.0,120.0,128.0
-4.0,-7.0,0.0,0.0,-1.0,-1.0,13.0,119.0,127.0
-3.0,-1.0,-3.0,0.0,-1.0,-1.0,13.0,118.0,126.0
2.0,-5.0,4.0,-2.0,-2.0,-2.0,11.0,116.0,124.0
0.0,0.0,0.0,0.0,0.0,0.0,11.0,116.0,124.0
8.0,-9.0,4.0,0.0,0.0,-1.0,11.0,116.0,123.0
0.0,-9.0,8.0,0.0,-1.0,0.0,11.0,115.0,123.0
-2.0,-12.0,8.0,0.0,-2.0,0.0,11.0,113.0,123.0
4.0,-12.0,-1.0,0.0,-1.0,-1.0,11.0,112.0,122.0
2.0,-7.0,-1.0,-2.0,-1.0,0.0,9.0,111.0,122.0
0.0,-4.0,7.0,-2.0,-2.0,-1.0,7.0,109.0,121.0
3.0,-14.0,3.0,-1.0,-1.0,-1.0,6.0,108.0,120.0
1.0,-12.0,3.0,-1.0,-2.0,0.0,5.0,106.0,120.0
1.0,-3.0,11.0,-2.0,-2.0,-1.0,3.0,104.0,119.0
8.0,-13.0,4.0,-2.0,-1.0,0.0,1.0,103.0,119.0
4.0,-16.0,2.0,-1.0,-2.0,1.0,0.0,101.0,120.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,120.0
1.0,-10.0,6.0,-1.0,-2.0,0.0,-1.0,99.0,120.0
1.0,-13.0,3.0,-2.0,-2.0,0.0,-3.0,97.0,120.0
-3.0,-8.0,4.0,-3.0,-2.0,0.0,-6.0,95.0,120.0
3.0,-5.0,3.0,-3.0,-2.0,0.0,-9.0,93.0,120.0
-2.0,-6.0,2.0,-2.0,-1.0,0.0,-11.0,92.0,120.0
-8.0,-7.0,7.0,-2.0,-2.0,1.0,-13.0,90.0,121.0
5.0,-12.0,-3.0,-2.0,-1.0,1.0,-15.0,89.0,122.0
-2.0,1.0,-3.0,-2.0,-1.0,1.0,-17.0,88.0,123.0
-4.0,5.0,-4.0,-2.0,-1.0,0.0,-19.0,87.0,123.0
-4.0,5.0,-5.0,-3.0,-2.0,0.0,-22.0,85.0,123.0
-3.0,6.0,3.0,-3.0,-1.0,0.0,-25.0,84.0,123.0
0.0,0.0,0.0,0.0,0.0,0.0,-25.0,84.0,123.0
7.0,-7.0,-1.0,-1.0,0.0,1.0,-26.0,84.0,124.0
-6.0,2.0,2.0,-1.0,-1.0,2.0,-27.0,83.0,126.0
-1.0,8.0,0.0,-1.0,-1.0,2.0,-28.0,82.0,128.0
3.0,1.0,-1.0,-1.0,0.0,0.0,-29.0,82.0,128.0
4.0,-5.0,1.0,-1.0,-1.0,1.0,-30.0,81.0,129.0
3.0,-7.0,-2.0,-1.0,0.0,2.0,-31.0,81.0,131.0
-11.0,9.0,6.0,-2.0,-1.0,0.0,-33.0,80.0,131.0
4.0,2.0,5.0,-2.0,-1.0,1.0,-35.0,79.0,132.0
6.0,1.0,-1.0,0.0,0.0,1.0,-35.0,79.0,133.0
2.0,0.0,-4.0,0.0,0.0,2.0,-35.0,79.0,135.0
-1.0,1.0,1.0,-1.0,0.0,2.0,-36.0,79.0,137.0
0.0,2.0,3.0,-1.0,0.0,1.0,-37.0,79.0,138.0
6.0,-1.0,-1.0,0.0,0.0,1.0,-37.0,79.0,139.0
0.0,0.0,0.0,0.0,0.0,0.0,-37.0,79.0,139.0
-1.0,6.0,-1.0,-1.0,0.0,1.0,-38.0,79.0,140.0
5.0,1.0,1.0,0.0,0.0,1.0,-38.0,79.0,141.0
3.0,-3.0,1.0,0.0,0.0,1.0,-38.0,79.0,142.0
-4.0,3.0,1.0,1.0,0.0,2.0,-37.0,79.0,144.0
2.0,9.0,-3.0,0.0,0.0,1.0,-37.0,79.0,145.0
3.0,9.0,-1.0,-1.0,0.0,0.0,-38.0,79.0,145.0
-2.0,4.0,2.0,0.0,0.0,1.0,-38.0,79.0,146.0
-1.0,2.0,-1.0,0.0,0.0,1.0,-38.0,79.0,147.0
-4.0,10.0,-2.0,1.0,0.0,2.0,-37.0,79.0,149.0
0.0,21.0,-10.0,-1.0,1.0,1.0,-38.0,80.0,150.0
2.0,17.0,-7.0,0.0,0.0,0.0,-38.0,80.0,150.0
-5.0,8.0,0.0,1.0,0.0,0.0,-37.0,80.0,150.0
0.0,0.0,0.0,0.0,0.0,0.0,-37.0,80.0,150.0
1.0,6.0,-7.0,1.0,1.0,0.0,-36.0,81.0,150.0
3.0,8.0,-3.0,1.0,0.0,0.0,-35.0,81.0,150.0
-2.0,-1.0,3.0,1.0,0.0,1.0,-34.0,81.0,151.0
-6.0,-13.0,6.0,3.0,1.0,1.0,-31.0,82.0,152.0
2.0,-3.0,4.0,2.0,1.0,1.0,-29.0,83.0,153.0
7.0,1.0,-3.0,1.0,1.0,0.0,-28.0,84.0,153.0
-1.0,-10.0,2.0,0.0,1.0,1.0,-28.0,85.0,154.0
-3.0,-15.0,9.0,1.0,1.0,0.0,-27.0,86.0,154.0
0.0,-13.0,9.0,1.0,2.0,1.0,-26.0,88.0,155.0
2.0,-11.0,9.0,1.0,1.0,1.0,-25.0,89.0,156.0
3.0,-13.0,7.0,2.0,2.0,3.0,-23.0,91.0,159.0
7.0,-18.0,-6.0,2.0,2.0,2.0,-21.0,93.0,161.0
0.0,0.0,0.0,0.0,0.0,0.0,-21.0,93.0,161.0
-5.0,-10.0,-2.0,1.0,1.0,2.0,-20.0,94.0,163.0
-10.0,0.0,10.0,-1.0,1.0,1.0,-21.0,95.0,164.0
1.0,-5.0,2.0,-1.0,2.0,1.0,-22.0,97.0,165.0
-2.0,-5.0,-1.0,0.0,2.0,2.0,-22.0,99.0,167.0
-4.0,1.0,-3.0,0.0,2.0,2.0,-22.0,101.0,169.0
-2.0,5.0,-9.0,0.0,1.0,2.0,-22.0,102.0,171.0
2.0,15.0,-9.0,-1.0,2.0,1.0,-23.0,104.0,172.0
-5.0,18.0,-4.0,-1.0,2.0,1.0,-24.0,106.0,173.0
-3.0,7.0,-2.0,0.0,1.0,1.0,-24.0,107.0,174.0
4.0,0.0,-2.0,1.0,2.0,2.0,-23.0,109.0,176.0
-3.0,3.0,1.0,2.0,2.0,2.0,-21.0,111.0,178.0
0.0,-2.0,-3.0,1.0,1.0,3.0,-20.0,112.0,181.0
0.0,0.0,0.0,0.0,0.0,0.0,-20.0,112.0,181.0
1.0,-2.0,-3.0,0.0,1.0,1.0,-20.0,113.0,182.0
-1.0,12.0,-2.0,-1.0,1.0,1.0,-21.0,114.0,183.0
0.0,15.0,-4.0,-1.0,1.0,0.0,-22.0,115.0,183.0
4.0,-3.0,0.0,1.0,1.0,1.0,-21.0,116.0,184.0
-2.0,-3.0,5.0,1.0,1.0,2.0,-20.0,117.0,186.0
2.0,7.0,-1.0,0.0,0.0,1.0,-20.0,117.0,187.0
6.0,7.0,-5.0,-1.0,1.0,1.0,-21.0,118.0,188.0
-1.0,12.0,2.0,0.0,0.0,1.0,-21.0,118.0,189.0
4.0,15.0,-3.0,1.0,0.0,1.0,-20.0,118.0,190.0
6.0,28.0,-10.0,0.0,0.0,0.0,-20.0,118.0,190.0
4.0,23.0,-10.0,0.0,-1.0,-1.0,-20.0,117.0,189.0
1.0,10.0,-12.0,1.0,-1.0,0.0,-19.0,116.0,189.0
-13.0,30.0,-4.0,0.0,-2.0,-1.0,-19.0,114.0,188.0
0.0,0.0,0.0,0.0,0.0,0.0,-19.0,114.0,188.0
4.0,26.0,-7.0,0.0,-2.0,-2.0,-19.0,112.0,186.0
12.0,10.0,-16.0,2.0,-1.0,-2.0,-17.0,111.0,184.0
-10.0,23.0,-8.0,2.0,-2.0,-1.0,-15.0,109.0,183.0
-4.0,24.0,-14.0,0.0,-3.0,-2.0,-15.0,106.0,181.0
-2.0,23.0,-11.0,0.0,-3.0,-4.0,-15.0,103.0,177.0
-1.0,19.0,-7.0,0.0,-2.0,-4.0,-15.0,101.0,173.0
4.0,8.0,-9.0,2.0,-3.0,-2.0,-13.0,98.0,171.0
-3.0,13.0,-7.0,2.0,-3.0,-3.0,-11.0,95.0,168.0
-3.0,13.0,-6.0,1.0,-3.0,-4.0,-10.0,92.0,164.0
-1.0,10.0,0.0,1.0,-3.0,-5.0,-9.0,89.0,159.0
5.0,-5.0,2.0,2.0,-3.0,-4.0,-7.0,86.0,155.0
5.0,-17.0,-2.0,3.0,-3.0,-3.0,-4.0,83.0,152.0
0.0,0.0,0.0,0.0,0.0,0.0,-4.0,83.0,152.0
-7.0,-6.0,7.0,1.0,-3.0,-3.0,-3.0,80.0,149.0
-1.0,0.0,7.0,0.0,-3.0,-4.0,-3.0,77.0,145.0
4.0,-6.0,3.0,0.0,-3.0,-4.0,-3.0,74.0,141.0
7.0,-4.0,1.0,1.0,-2.0,-3.0,-2.0,72.0,138.0
4.0,-8.0,4.0,1.0,-3.0,-4.0,-1.0,69.0,134.0
-4.0,-14.0,13.0,2.0,-4.0,-3.0,1.0,65.0,131.0
5.0,-19.0,5.0,1.0,-2.0,-2.0,2.0,63.0,129.0
2.0,-11.0,4.0,1.0,-3.0,-3.0,3.0,60.0,126.0
-5.0,-10.0,10.0,1.0,-3.0,-2.0,4.0,57.0,124.0
5.0,-9.0,2.0,-1.0,-2.0,-3.0,3.0,55.0,121.0
0.0,0.0,0.0,0.0,0.0,0.0,3.0,55.0,121.0
4.0,0.0,3.0,0.0,-3.0,-3.0,3.0,52.0,118.0
2.0,-3.0,4.0,1.0,-3.0,-2.0,4.0,49.0,116.0
3.0,-10.0,-4.0,1.0,-2.0,-2.0,5.0,47.0,114.0
-8.0,-12.0,5.0,1.0,-3.0,-2.0,6.0,44.0,112.0
-4.0,-12.0,9.0,0.0,-3.0,-2.0,6.0,41.0,110.0
1.0,-4.0,-4.0,0.0,-2.0,-1.0,6.0,39.0,109.0
-7.0,5.0,-3.0,0.0,-2.0,-2.0,6.0,37.0,107.0
0.0,7.0,-4.0,-2.0,-2.0,-2.0,4.0,35.0,105.0
-2.0,12.0,-8.0,0.0,-1.0,-2.0,4.0,34.0,103.0
-3.0,5.0,0.0,-1.0,-2.0,-3.0,3.0,32.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,100.0
5.0,-14.0,5.0,1.0,-1.0,-1.0,4.0,31.0,99.0
-4.0,-13.0,3.0,2.0,-1.0,0.0,6.0,30.0,99.0
-4.0,0.0,5.0,1.0,-1.0,0.0,7.0,29.0,99.0
6.0,-2.0,0.0,-1.0,-1.0,-2.0,6.0,28.0,97.0
2.0,-7.0,1.0,-1.0,-1.0,-2.0,5.0,27.0,95.0
-2.0,2.0,6.0,0.0,-1.0,-1.0,5.0,26.0,94.0
7.0,7.0,-5.0,-1.0,0.0,-1.0,4.0,26.0,93.0
0.0,11.0,-8.0,-1.0,-1.0,-1.0,3.0,25.0,92.0
-5.0,9.0,0.0,0.0,-2.0,-2.0,3.0,23.0,90.0
4.0,0.0,-4.0,1.0,-1.0,-1.0,4.0,22.0,89.0
0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,89.0
-6.0,0.0,3.0,0.0,-1.0,-1.0,4.0,21.0,88.0
-1.0,-5.0,-2.0,1.0,-1.0,-1.0,5.0,20.0,87.0
0.0,-3.0,-2.0,-1.0,-1.0,-2.0,4.0,19.0,85.0
-4.0,9.0,-2.0,-1.0,-1.0,-2.0,3.0,18.0,83.0
0.0,6.0,-3.0,-1.0,-1.0,-2.0,2.0,17.0,81.0
-1.0,-6.0,-1.0,0.0,-1.0,-1.0,2.0,16.0,80.0
-2.0,-9.0,3.0,0.0,0.0,-1.0,2.0,16.0,79.0
-7.0,-1.0,6.0,-1.0,-1.0,-1.0,1.0,15.0,78.0
5.0,-9.0,-2.0,-1.0,-1.0,-2.0,0.0,14.0,76.0
2.0,-10.0,2.0,-1.0,0.0,-1.0,-1.0,14.0,75.0
0.0,0.0,0.0,0.0,0.0,0.0,-1.0,14.0,75.0
-1.0,-10.0,9.0,-1.0,0.0,-1.0,-2.0,14.0,74.0
5.0,-19.0,3.0,0.0,0.0,-1.0,-2.0,14.0,73.0
-3.0,-10.0,2.0,-1.0,-1.0,0.0,-3.0,13.0,73.0
-8.0,-1.0,2.0,-3.0,0.0,-2.0,-6.0,13.0,71.0
-3.0,2.0,1.0,-2.0,0.0,-1.0,-8.0,13.0,70.0
2.0,-5.0,7.0,-2.0,0.0,-2.0,-10.0,13.0,68.0
3.0,-22.0,5.0,0.0,0.0,0.0,-10.0,13.0,68.0
-4.0,-24.0,3.0,0.0,1.0,0.0,-10.0,14.0,68.0
-3.0,-12.0,10.0,-3.0,0.0,-1.0,-13.0,14.0,67.0
4.0,-10.0,10.0,-2.0,0.0,0.0,-15.0,14.0,67.0
1.0,-16.0,4.0,-2.0,1.0,1.0,-17.0,15.0,68.0
0.0,0.0,0.0,0.0,0.0,0.0,-17.0,15.0,68.0
-1.0,-6.0,3.0,-1.0,1.0,0.0,-18.0,16.0,68.0
-2.0,5.0,-1.0,-2.0,0.0,0.0,-20.0,16.0,68.0
-2.0,3.0,-3.0,-3.0,1.0,0.0,-23.0,17.0,68.0
3.0,-8.0,2.0,-2.0,0.0,0.0,-25.0,17.0,68.0
-2.0,-12.0,4.0,-1.0,1.0,0.0,-26.0,18.0,68.0
-6.0,-12.0,7.0,-2.0,0.0,2.0,-28.0,18.0,70.0
2.0,-6.0,3.0,-2.0,1.0,0.0,-30.0,19.0,70.0
-2.0,-4.0,0.0,-2.0,1.0,1.0,-32.0,20.0,71.0
-1.0,-5.0,-2.0,-2.0,1.0,0.0,-34.0,21.0,71.0
1.0,3.0,-2.0,-3.0,1.0,1.0,-37.0,22.0,72.0
-2.0,0.0,1.0,-2.0,0.0,0.0,-39.0,22.0,72.0
0.0,0.0,0.0,0.0,0.0,0.0,-39.0,22.0,72.0
0.0,-5.0,3.0,-3.0,1.0,0.0,-42.0,23.0,72.0
-1.0,-8.0,7.0,-1.0,1.0,1.0,-43.0,24.0,73.0
1.0,-13.0,9.0,-1.0,1.0,2.0,-44.0,25.0,75.0
3.0,-20.0,8.0,-1.0,1.0,2.0,-45.0,26.0,77.0
-3.0,-16.0,4.0,-1.0,2.0,2.0,-46.0,28.0,79.0
0.0,-5.0,3.0,-3.0,1.0,2.0,-49.0,29.0,81.0
4.0,-10.0,3.0,-3.0,1.0,1.0,-52.0,30.0,82.0
-6.0,-8.0,9.0,-1.0,1.0,2.0,-53.0,31.0,84.0
2.0,-4.0,3.0,-2.0,1.0,3.0,-55.0,32.0,87.0
6.0,-4.0,-7.0,-2.0,2.0,2.0,-57.0,34.0,89.0
-8.0,4.0,0.0,-2.0,0.0,2.0,-59.0,34.0,91.0
0.0,0.0,0.0,0.0,0.0,0.0,-59.0,34.0,91.0
0.0,3.0,2.0,-3.0,1.0,1.0,-62.0,35.0,92.0
5.0,-1.0,-4.0,-1.0,1.0,2.0,-63.0,36.0,94.0
-8.0,5.0,0.0,-2.0,1.0,1.0,-65.0,37.0,95.0
2.0,-3.0,3.0,-1.0,1.0,2.0,-66.0,38.0,97.0
7.0,-10.0,-2.0,-1.0,1.0,3.0,-67.0,39.0,100.0
-4.0,2.0,1.0,-1.0,1.0,2.0,-68.0,40.0,102.0
-2.0,5.0,3.0,0.0,0.0,2.0,-68.0,40.0,104.0
6.0,-10.0,-1.0,-1.0,1.0,2.0,-69.0,41.0,106.0
0.0,-7.0,0.0,0.0,1.0,3.0,-69.0,42.0,109.0
-6.0,12.0,4.0,-2.0,0.0,1.0,-71.0,42.0,110.0
6.0,1.0,-2.0,0.0,0.0,2.0,-71.0,42.0,112.0
2.0,6.0,-7.0,0.0,1.0,2.0,-71.0,43.0,114.0
0.0,0.0,0.0,0.0,0.0,0.0,-71.0,43.0,114.0
0.0,30.0,-3.0,-2.0,-1.0,1.0,-73.0,42.0,115.0
16.0,15.0,-2.0,0.0,1.0,2.0,-73.0,43.0,117.0
8.0,10.0,-3.0,2.0,-1.0,2.0,-71.0,42.0,119.0
0.0,27.0,-9.0,1.0,-1.0,1.0,-70.0,41.0,120.0
7.0,36.0,-12.0,0.0,-2.0,0.0,-70.0,39.0,120.0
3.0,33.0,-12.0,0.0,-2.0,-1.0,-70.0,37.0,119.0
-2.0,35.0,-13.0,2.0,-3.0,-2.0,-68.0,34.0,117.0
3.0,32.0,-15.0,3.0,-2.0,-1.0,-65.0,32.0,116.0
-2.0,18.0,-16.0,3.0,-3.0,-2.0,-62.0,29.0,114.0
-7.0,15.0,-8.0,3.0,-3.0,-3.0,-59.0,26.0,111.0
-3.0,15.0,-11.0,3.0,-3.0,-3.0,-56.0,23.0,108.0
-6.0,17.0,-9.0,2.0,-2.0,-3.0,-54.0,21.0,105.0
0.0,0.0,0.0,0.0,0.0,0.0,-54.0,21.0,105.0
0.0,9.0,-4.0,3.0,-1.0,-2.0,-51.0,20.0,103.0
5.0,-7.0,-6.0,4.0,-2.0,-3.0,-47.0,18.0,100.0
-7.0,3.0,-3.0,3.0,-1.0,-2.0,-44.0,17.0,98.0
-5.0,14.0,4.0,2.0,-2.0,-4.0,-42.0,15.0,94.0
8.0,-11.0,1.0,3.0,-1.0,-4.0,-39.0,14.0,90.0
-2.0,-21.0,3.0,3.0,0.0,-2.0,-36.0,14.0,88.0
-7.0,-6.0,12.0,2.0,-1.0,-3.0,-34.0,13.0,85.0
6.0,-19.0,13.0,2.0,0.0,-2.0,-32.0,13.0,83.0
9.0,-34.0,15.0,4.0,0.0,0.0,-28.0,13.0,83.0
1.0,-32.0,19.0,3.0,1.0,-1.0,-25.0,14.0,82.0
5.0,-28.0,18.0,3.0,0.0,-1.0,-22.0,14.0,81.0
6.0,-18.0,15.0,1.0,1.0,-1.0,-21.0,15.0,80.0
0.0,0.0,0.0,0.0,0.0,0.0,-21.0,15.0,80.0
2.0,-9.0,14.0,1.0,1.0,-1.0,-20.0,16.0,79.0
4.0,-13.0,12.0,1.0,1.0,-1.0,-19.0,17.0,78.0
5.0,-23.0,10.0,3.0,1.0,1.0,-16.0,18.0,79.0
1.0,-21.0,6.0,3.0,2.0,0.0,-13.0,20.0,79.0
-7.0,-5.0,10.0,2.0,1.0,1.0,-11.0,21.0,80.0
-1.0,-10.0,4.0,1.0,1.0,0.0,-10.0,22.0,80.0
-1.0,-15.0,2.0,3.0,2.0,2.0,-7.0,24.0,82.0
-2.0,-15.0,5.0,2.0,2.0,1.0,-5.0,26.0,83.0
0.0,-6.0,1.0,2.0,2.0,2.0,-3.0,28.0,85.0
-5.0,13.0,-2.0,1.0,2.0,1.0,-2.0,30.0,86.0
1.0,3.0,-8.0,1.0,2.0,0.0,-1.0,32.0,86.0
0.0,0.0,0.0,0.0,0.0,0.0,-1.0,32.0,86.0
-2.0,-7.0,-6.0,2.0,3.0,1.0,1.0,35.0,87.0
-10.0,1.0,2.0,1.0,2.0,2.0,2.0,37.0,89.0
-2.0,12.0,-2.0,0.0,2.0,1.0,2.0,39.0,90.0
1.0,16.0,-11.0,1.0,3.0,1.0,3.0,42.0,91.0
-1.0,9.0,-7.0,2.0,2.0,1.0,5.0,44.0,92.0
-3.0,8.0,-9.0,2.0,3.0,1.0,7.0,47.0,93.0
-2.0,13.0,-7.0,2.0,1.0,1.0,9.0,48.0,94.0
-4.0,4.0,-5.0,1.0,2.0,0.0,10.0,50.0,94.0
-4.0,1.0,-6.0,2.0,2.0,1.0,12.0,52.0,95.0
1.0,8.0,-7.0,1.0,2.0,1.0,13.0,54.0,96.0
0.0,0.0,0.0,0.0,0.0,0.0,13.0,54.0,96.0
-6.0,14.0,-6.0,0.0,2.0,0.0,13.0,56.0,96.0
-1.0,13.0,-2.0,0.0,2.0,-1.0,13.0,58.0,95.0
7.0,-7.0,-4.0,2.0,1.0,1.0,15.0,59.0,96.0
-6.0,-4.0,-1.0,2.0,2.0,1.0,17.0,61.0,97.0
-5.0,0.0,6.0,1.0,1.0,0.0,18.0,62.0,97.0
4.0,-6.0,-7.0,1.0,2.0,0.0,19.0,64.0,97.0
-4.0,6.0,-7.0,-1.0,1.0,-1.0,18.0,65.0,96.0
3.0,10.0,5.0,-1.0,1.0,-1.0,17.0,66.0,95.0
6.0,-12.0,2.0,2.0,2.0,1.0,19.0,68.0,96.0
-11.0,-21.0,6.0,2.0,1.0,1.0,21.0,69.0,97.0
-5.0,-6.0,15.0,0.0,1.0,0.0,21.0,70.0,97.0
0.0,0.0,0.0,0.0,0.0,0.0,21.0,70.0,97.0
14.0,-18.0,7.0,1.0,2.0,1.0,22.0,72.0,98.0
-2.0,-23.0,5.0,0.0,2.0,1.0,22.0,74.0,99.0
-4.0,5.0,4.0,0.0,1.0,1.0,22.0,75.0,100.0
9.0,5.0,-2.0,-2.0,2.0,0.0,20.0,77.0,100.0
1.0,-12.0,1.0,0.0,1.0,0.0,20.0,78.0,100.0
-4.0,-20.0,15.0,1.0,0.0,1.0,21.0,78.0,101.0
1.0,-27.0,16.0,1.0,2.0,2.0,22.0,80.0,103.0
3.0,-19.0,8.0,0.0,1.0,2.0,22.0,81.0,105.0
-1.0,2.0,5.0,-1.0,2.0,2.0,21.0,83.0,107.0
7.0,-2.0,4.0,-1.0,1.0,2.0,20.0,84.0,109.0
2.0,-15.0,4.0,0.0,1.0,2.0,20.0,85.0,111.0
-7.0,-2.0,4.0,0.0,1.0,2.0,20.0,86.0,113.0
0.0,0.0,0.0,0.0,0.0,0.0,20.0,86.0,113.0
0.0,0.0,2.0,-1.0,1.0,2.0,19.0,87.0,115.0
3.0,-8.0,-6.0,-1.0,1.0,2.0,18.0,88.0,117.0
-4.0,16.0,-4.0,-2.0,2.0,1.0,16.0,90.0,118.0
-3.0,29.0,-3.0,-3.0,0.0,1.0,13.0,90.0,119.0
8.0,6.0,-8.0,0.0,1.0,1.0,13.0,91.0,120.0
4.0,0.0,-6.0,1.0,1.0,3.0,14.0,92.0,123.0
-7.0,5.0,-5.0,1.0,0.0,1.0,15.0,92.0,124.0
-4.0,15.0,-6.0,-1.0,1.0,1.0,14.0,93.0,125.0
5.0,26.0,-8.0,-2.0,0.0,1.0,12.0,93.0,126.0
8.0,12.0,-6.0,0.0,0.0,1.0,12.0,93.0,127.0
0.0,-8.0,-3.0,2.0,0.0,2.0,14.0,93.0,129.0
0.0,0.0,0.0,0.0,0.0,0.0,14.0,93.0,129.0
-9.0,13.0,-6.0,0.0,0.0,1.0,14.0,93.0,130.0
1.0,25.0,-13.0,-2.0,-1.0,-1.0,12.0,92.0,129.0
4.0,24.0,-15.0,-2.0,0.0,-1.0,10.0,92.0,128.0
-3.0,24.0,-8.0,0.0,-1.0,0.0,10.0,91.0,128.0
4.0,0.0,-4.0,1.0,-1.0,0.0,11.0,90.0,128.0
-5.0,-7.0,-3.0,2.0,-1.0,1.0,13.0,89.0,129.0
-1.0,8.0,-4.0,0.0,-1.0,-1.0,13.0,88.0,128.0
3.0,17.0,-1.0,-2.0,-1.0,-1.0,11.0,87.0,127.0
8.0,3.0,-8.0,0.0,0.0,-1.0,11.0,87.0,126.0
-3.0,10.0,-10.0,1.0,-2.0,0.0,12.0,85.0,126.0
-11.0,9.0,5.0,0.0,-2.0,-2.0,12.0,83.0,124.0
9.0,-13.0,2.0,1.0,-1.0,-1.0,13.0,82.0,123.0
0.0,0.0,0.0,0.0,0.0,0.0,13.0,82.0,123.0
-4.0,1.0,-2.0,0.0,-1.0,0.0,13.0,81.0,123.0
