index,acc1,acc2,acc3,gro1,gro2,gro3,mag1,mag2,mag3,label
2608,455,367,-907,31,15,21,3632,5342,-5659,still
2609,459,362,-914,32,15,21,3632,5342,-5659,still
2610,459,362,-914,32,15,21,3632,5342,-5659,still
2611,462,357,-920,32,14,21,3632,5342,-5659,still
2612,464,351,-926,33,13,22,3632,5342,-5659,still
2613,467,347,-929,33,13,22,3632,5342,-5659,still
2614,469,342,-932,34,12,23,3632,5342,-5659,still
2615,470,336,-935,34,11,23,3632,5342,-5659,still
2616,470,331,-936,34,10,24,3632,5342,-5659,still
2617,470,326,-937,35,10,24,3632,5342,-5659,still
2618,470,322,-938,35,9,25,3632,5342,-5659,still
2619,470,318,-938,35,8,25,3720,5342,-5659,still
2620,469,315,-938,35,7,26,3720,5466,-5778,still
2621,469,315,-938,35,7,26,3720,5466,-5778,still
2622,468,312,-938,35,6,26,3720,5466,-5778,still
2623,467,309,-937,34,5,26,3720,5466,-5778,still
2624,466,307,-936,34,5,27,3720,5466,-5778,still
2625,464,304,-934,34,4,27,3720,5466,-5778,still
2626,463,301,-931,33,3,27,3720,5466,-5778,still
2627,462,299,-928,33,3,28,3720,5466,-5778,still
2628,461,297,-923,33,2,28,3720,5466,-5778,still
2629,460,295,-919,32,1,28,3720,5466,-5778,still
2630,458,294,-915,32,1,29,3720,5466,-5778,still
2631,458,294,-915,32,1,29,3649,5359,-5982,still
2632,456,291,-911,31,0,29,3649,5359,-5982,still
2633,454,290,-907,31,0,29,3649,5359,-5982,still
2634,453,289,-903,30,0,29,3649,5359,-5982,still
2635,451,287,-899,30,-1,29,3649,5359,-5982,still
2636,448,286,-894,29,-1,30,3649,5359,-5982,still
2637,446,284,-887,29,-1,30,3649,5359,-5982,still
2638,443,283,-881,28,-1,30,3649,5359,-5982,still
2639,440,281,-874,28,-1,30,3649,5359,-5982,still
2640,437,279,-867,28,-1,31,3649,5359,-5982,still
2641,434,277,-860,27,-1,31,3649,5359,-5982,still
2642,434,277,-860,27,-1,31,3579,5253,-5846,still
2643,431,275,-852,27,-1,31,3579,5253,-5846,still
2644,428,273,-844,26,0,32,3579,5253,-5846,still
2645,425,271,-835,26,0,32,3579,5253,-5846,still
2646,422,270,-827,25,1,32,3579,5253,-5846,still
2647,419,268,-820,25,1,32,3579,5253,-5846,still
2648,415,266,-813,24,2,32,3579,5253,-5846,still
2649,412,264,-806,24,3,33,3579,5253,-5846,still
2650,409,262,-799,23,4,33,3579,5253,-5846,still
2651,406,261,-791,22,5,33,3579,5253,-5846,still
2652,406,261,-791,22,5,33,3579,5253,-5846,still
2653,404,259,-784,22,6,33,3632,5236,-5624,still
2654,401,258,-777,21,7,33,3632,5236,-5624,still
2655,398,257,-772,20,8,34,3632,5236,-5624,still
2656,395,256,-766,20,10,34,3632,5236,-5624,still
2657,392,256,-761,19,11,34,3632,5236,-5624,still
2658,390,255,-755,18,12,34,3632,5236,-5624,still
2659,388,254,-752,17,14,34,3632,5236,-5624,still
2660,385,254,-748,17,15,35,3632,5236,-5624,still
2661,383,253,-745,16,17,35,3632,5236,-5624,still
2662,383,253,-745,16,17,35,3632,5236,-5624,still
2663,381,252,-742,15,19,35,3632,5236,-5624,still
2664,379,252,-740,15,20,35,3702,5271,-5659,still
2665,378,252,-739,14,22,35,3702,5271,-5659,still
2666,376,252,-738,14,24,35,3702,5271,-5659,still
2667,375,252,-736,13,25,35,3702,5271,-5659,still
2668,373,252,-734,12,27,36,3702,5271,-5659,still
2669,372,252,-732,12,29,36,3702,5271,-5659,still
2670,370,251,-730,11,30,36,3702,5271,-5659,still
2671,369,251,-728,11,32,36,3702,5271,-5659,still
2672,368,250,-725,10,34,36,3702,5271,-5659,still
2673,368,250,-725,10,34,36,3702,5271,-5659,still
2674,367,249,-723,10,35,37,3702,5271,-5659,still
2675,366,248,-720,9,37,37,3685,5324,-5812,still
2676,365,246,-718,9,39,37,3685,5324,-5812,still
2677,363,245,-716,9,40,37,3685,5324,-5812,still
2678,362,244,-715,8,42,38,3685,5324,-5812,still
2679,362,243,-714,8,44,38,3685,5324,-5812,still
2680,361,242,-713,7,46,38,3685,5324,-5812,still
2681,361,241,-713,7,48,38,3685,5324,-5812,still
2682,361,240,-712,7,49,39,3685,5324,-5812,still
2683,361,240,-712,7,49,39,3685,5324,-5812,still
2684,362,240,-713,6,51,39,3685,5324,-5812,still
2685,363,239,-714,6,53,39,3685,5324,-5812,still
2686,365,238,-714,5,55,40,3737,5342,-5693,still
2687,367,238,-716,5,56,40,3737,5342,-5693,still
2688,368,238,-719,5,58,40,3737,5342,-5693,still
2689,371,237,-722,4,59,40,3737,5342,-5693,still
2690,374,237,-726,4,61,41,3737,5342,-5693,still
2691,377,237,-730,3,63,41,3737,5342,-5693,still
2692,381,238,-733,3,64,41,3737,5342,-5693,still
2693,385,238,-737,2,65,41,3737,5342,-5693,still
2694,385,238,-737,2,65,41,3737,5342,-5693,still
2695,388,239,-742,2,67,42,3737,5342,-5693,still
2696,393,240,-748,2,68,42,3737,5342,-5693,still
2697,397,241,-754,1,69,42,3737,5342,-5693,still
2698,402,242,-761,0,70,42,3737,5342,-5693,still
2699,408,243,-767,0,71,42,3737,5342,-5693,still
2700,414,244,-774,0,72,42,3737,5342,-5693,still
2701,419,246,-781,-1,73,43,3737,5342,-5693,still
2702,426,248,-788,-2,74,43,3737,5342,-5693,still
2703,433,249,-795,-2,74,43,3737,5342,-5693,still
2704,433,249,-795,-2,74,43,3737,5342,-5693,still
2705,440,251,-804,-3,75,43,3737,5342,-5693,still
2706,445,253,-811,-3,75,42,3737,5342,-5693,still
2707,452,256,-818,-4,75,42,3737,5342,-5693,still
2708,457,259,-826,-5,76,42,3737,5342,-5693,still
2709,463,263,-833,-6,76,41,3737,5342,-5693,still
2710,470,267,-842,-7,76,41,3737,5342,-5693,still
2711,476,270,-852,-8,76,40,3737,5342,-5693,still
2712,483,272,-864,-9,76,39,3737,5342,-5693,still
2713,491,272,-877,-10,76,39,3737,5342,-5693,still
2714,491,272,-877,-10,76,39,3737,5342,-5693,still
2715,500,271,-890,-11,76,38,3737,5342,-5693,still
2716,508,270,-904,-12,75,37,3737,5342,-5693,still
2717,517,270,-919,-12,75,36,3737,5342,-5693,still
2718,527,270,-932,-13,74,36,3737,5342,-5693,still
2719,535,270,-943,-14,72,36,3737,5342,-5693,still
2720,544,272,-953,-15,71,35,3737,5306,-5693,still
2721,551,274,-962,-15,69,35,3737,5306,-5693,still
2722,558,277,-968,-15,67,35,3737,5306,-5693,still
2723,564,280,-974,-15,66,35,3737,5306,-5693,still
2724,570,283,-978,-15,63,35,3737,5306,-5693,still
2725,570,283,-978,-15,63,35,3737,5306,-5693,still
2726,575,286,-982,-15,61,35,3737,5306,-5693,still
2727,578,289,-986,-16,59,35,3737,5306,-5693,still
2728,582,293,-989,-16,57,35,3737,5306,-5693,still
2729,584,296,-991,-16,55,34,3737,5306,-5693,still
2730,587,300,-994,-16,53,34,3737,5306,-5693,still
2731,588,304,-995,-17,50,34,3896,5253,-5642,still
2732,589,309,-996,-17,48,33,3896,5253,-5642,still
2733,589,314,-996,-17,46,33,3896,5253,-5642,still
2734,589,318,-995,-18,44,32,3896,5253,-5642,still
2735,589,318,-995,-18,44,32,3896,5253,-5642,still
2736,587,323,-994,-18,42,32,3896,5253,-5642,still
2737,585,328,-991,-19,40,31,3896,5253,-5642,still
2738,583,333,-989,-19,38,30,3896,5253,-5642,still
2739,580,338,-985,-20,36,30,3896,5253,-5642,still
2740,577,342,-980,-20,34,29,3896,5253,-5642,still
2741,574,347,-976,-20,32,28,3896,5253,-5642,still
2742,570,352,-972,-20,30,27,3808,5271,-5590,still
2743,566,356,-968,-20,28,26,3808,5271,-5590,still
2744,562,359,-963,-20,27,26,3808,5271,-5590,still
2745,558,362,-959,-20,25,25,3808,5271,-5590,still
2746,558,362,-959,-20,25,25,3808,5271,-5590,still
2747,553,364,-955,-20,24,24,3808,5271,-5590,still
2748,548,366,-951,-20,22,24,3808,5271,-5590,still
2749,543,368,-946,-19,21,23,3808,5271,-5590,still
2750,538,370,-940,-19,19,22,3808,5271,-5590,still
2751,534,372,-935,-18,18,22,3808,5271,-5590,still
2752,528,373,-930,-18,17,21,3808,5271,-5590,still
2753,523,374,-924,-17,16,21,3808,5200,-5693,still
2754,518,375,-918,-16,15,20,3808,5200,-5693,still
2755,512,375,-911,-16,14,20,3808,5200,-5693,still
2756,512,375,-911,-16,14,20,3808,5200,-5693,still
2757,507,375,-903,-15,13,19,3808,5200,-5693,still
2758,502,376,-897,-14,12,19,3808,5200,-5693,still
2759,496,375,-891,-14,11,19,3808,5200,-5693,still
2760,490,374,-885,-13,11,18,3808,5200,-5693,still
2761,484,374,-879,-12,10,18,3808,5200,-5693,still
2762,480,372,-874,-12,10,17,3808,5200,-5693,still
2763,476,371,-870,-11,9,17,3808,5200,-5693,still
2764,472,368,-867,-11,9,16,3826,5395,-5710,still
2765,469,366,-864,-10,9,16,3826,5395,-5710,still
2766,465,364,-862,-10,9,16,3826,5395,-5710,still
2767,465,364,-862,-10,9,16,3826,5395,-5710,still
2768,462,363,-861,-9,9,15,3826,5395,-5710,still
2769,459,361,-860,-9,9,15,3826,5395,-5710,still
2770,457,359,-860,-9,9,14,3826,5395,-5710,still
2771,455,357,-860,-8,9,14,3826,5395,-5710,still
2772,454,354,-860,-8,9,14,3826,5395,-5710,still
2773,453,351,-862,-8,9,13,3826,5395,-5710,still
2774,452,348,-863,-7,9,13,3826,5395,-5710,still
2775,451,346,-865,-7,9,13,3984,5413,-5710,still
2776,450,344,-866,-7,9,13,3984,5413,-5727,still
2777,450,344,-866,-7,9,13,3984,5413,-5727,still
2778,449,341,-868,-6,9,13,3984,5413,-5727,still
2779,449,339,-869,-6,9,13,3984,5413,-5727,still
2780,449,336,-872,-6,8,13,3984,5413,-5727,still
2781,448,333,-873,-5,8,13,3984,5413,-5727,still
2782,448,331,-875,-5,8,13,3984,5413,-5727,still
2783,447,329,-877,-4,8,13,3984,5413,-5727,still
2784,447,327,-878,-4,8,13,3984,5413,-5727,still
2785,446,325,-879,-4,8,13,3984,5413,-5727,still
2786,446,324,-880,-4,8,14,3861,5413,-5727,still
2787,445,323,-880,-3,8,14,3861,5324,-5539,still
2788,445,323,-880,-3,8,14,3861,5324,-5539,still
2789,444,322,-880,-3,8,14,3861,5324,-5539,still
2790,444,320,-878,-3,7,14,3861,5324,-5539,still
2791,443,319,-878,-3,7,14,3861,5324,-5539,still
2792,443,317,-876,-3,7,14,3861,5324,-5539,still
2793,442,316,-874,-3,7,14,3861,5324,-5539,still
2794,442,315,-872,-3,7,14,3861,5324,-5539,still
2795,441,315,-870,-3,7,14,3861,5324,-5539,still
2796,441,314,-867,-3,7,14,3861,5324,-5539,still
2797,440,312,-865,-3,8,14,3861,5324,-5539,still
2798,440,312,-865,-3,8,14,3826,5289,-5710,still
2799,440,312,-863,-3,8,14,3826,5289,-5710,still
2800,439,312,-861,-4,8,14,3826,5289,-5710,still
2801,439,312,-860,-4,8,14,3826,5289,-5710,still
2802,439,312,-856,-4,8,14,3826,5289,-5710,still
2803,439,311,-854,-4,8,13,3826,5289,-5710,still
2804,439,311,-851,-4,9,13,3826,5289,-5710,still
2805,439,311,-849,-5,9,13,3826,5289,-5710,still
2806,438,311,-845,-5,9,13,3826,5289,-5710,still
2807,436,310,-841,-5,10,13,3826,5289,-5710,still
2808,436,310,-841,-5,10,13,3826,5289,-5710,still
2809,433,311,-835,-6,10,12,3984,5271,-5693,still
2810,428,312,-828,-6,10,12,3984,5271,-5693,still
2811,421,313,-820,-7,11,11,3984,5271,-5693,still
2812,416,316,-814,-8,12,10,3984,5271,-5693,still
2813,410,318,-813,-9,13,9,3984,5271,-5693,still
2814,405,316,-818,-9,14,8,3984,5271,-5693,still
2815,402,310,-827,-10,15,7,3984,5271,-5693,still
2816,400,300,-838,-11,16,6,3984,5271,-5693,still
2817,401,288,-850,-11,17,5,3984,5271,-5693,still
2818,404,277,-861,-11,17,5,3984,5271,-5693,still
2819,404,277,-861,-11,17,5,3984,5271,-5693,still
2820,408,267,-872,-12,18,5,3931,5430,-5539,still
2821,414,260,-878,-12,18,6,3931,5430,-5539,still
2822,420,256,-881,-12,18,7,3931,5430,-5539,still
2823,425,254,-881,-12,18,9,3931,5430,-5539,still
2824,430,253,-878,-11,18,10,3931,5430,-5539,still
2825,433,254,-873,-11,17,12,3931,5430,-5539,still
2826,436,255,-867,-10,16,14,3931,5430,-5539,still
2827,438,257,-861,-10,16,15,3931,5430,-5539,still
2828,438,260,-856,-9,15,16,3931,5430,-5539,still
2829,438,260,-856,-9,15,16,3931,5430,-5539,still
2830,439,264,-852,-9,15,18,3931,5430,-5539,still
2831,439,268,-849,-10,14,19,3843,5342,-5727,still
2832,439,273,-845,-10,14,19,3843,5342,-5727,still
2833,440,279,-842,-11,14,20,3843,5342,-5727,still
2834,440,286,-837,-11,14,21,3843,5342,-5727,still
2835,440,292,-833,-12,14,21,3843,5342,-5727,still
2836,442,300,-828,-13,15,21,3843,5342,-5727,still
2837,443,307,-823,-14,15,21,3843,5342,-5727,still
2838,445,315,-819,-14,15,22,3843,5342,-5727,still
2839,446,323,-815,-15,16,21,3843,5342,-5727,still
2840,446,323,-815,-15,16,21,3843,5342,-5727,still
2841,448,330,-812,-16,16,21,3843,5342,-5727,still
2842,452,337,-810,-16,17,21,3861,5395,-5812,still
2843,455,344,-810,-17,17,21,3861,5395,-5812,still
2844,460,351,-810,-17,18,21,3861,5395,-5812,still
2845,465,356,-812,-17,18,21,3861,5395,-5812,still
2846,471,361,-816,-17,19,20,3861,5395,-5812,still
2847,477,366,-822,-17,19,20,3861,5395,-5812,still
2848,483,370,-828,-17,20,20,3861,5395,-5812,still
2849,490,375,-835,-17,20,20,3861,5395,-5812,still
2850,490,375,-835,-17,20,20,3861,5395,-5812,still
2851,496,380,-842,-17,20,20,3861,5395,-5812,still
2852,503,385,-850,-16,20,19,3861,5395,-5812,still
2853,510,389,-859,-15,20,19,3931,5430,-5573,still
2854,517,393,-868,-15,20,20,3931,5430,-5573,still
2855,524,397,-878,-14,19,20,3931,5430,-5573,still
2856,530,401,-885,-13,19,20,3931,5430,-5573,still
2857,537,405,-892,-12,18,20,3931,5430,-5573,still
2858,543,408,-898,-11,18,20,3931,5430,-5573,still
2859,549,412,-904,-10,17,19,3931,5430,-5573,still
2860,555,415,-910,-9,16,19,3931,5430,-5573,still
2861,555,415,-910,-9,16,19,3931,5430,-5573,still
2862,559,419,-915,-9,15,19,3931,5430,-5573,still
2863,564,422,-919,-8,14,18,3931,5430,-5573,still
2864,567,425,-923,-7,13,18,3896,5466,-5676,still
2865,571,428,-927,-7,12,17,3896,5466,-5676,still
2866,574,430,-931,-6,11,16,3896,5466,-5676,still
2867,577,431,-935,-6,10,16,3896,5466,-5676,still
2868,580,431,-939,-5,9,15,3896,5466,-5676,still
2869,583,430,-945,-5,8,14,3896,5466,-5676,still
2870,585,428,-950,-4,7,13,3896,5466,-5676,still
2871,585,428,-950,-4,7,13,3896,5466,-5676,still
2872,588,426,-955,-4,6,12,3896,5466,-5676,still
2873,590,423,-959,-4,4,10,3896,5466,-5676,still
2874,591,419,-963,-3,3,9,3896,5466,-5676,still
2875,592,415,-967,-3,2,9,3896,5466,-5676,still
2876,592,410,-970,-2,0,8,3896,5466,-5676,still
2877,592,404,-973,-2,-1,7,3896,5466,-5676,still
2878,591,399,-975,-2,-2,6,3896,5466,-5676,still
2879,589,393,-976,-1,-4,6,3896,5466,-5676,still
2880,587,387,-976,-1,-5,5,3896,5466,-5676,still
2881,584,380,-974,0,-7,5,3896,5466,-5676,still
2882,584,380,-974,0,-7,5,3896,5466,-5676,still
2883,580,374,-971,0,-8,5,3896,5466,-5676,still
2884,576,368,-966,0,-10,4,3896,5466,-5676,still
2885,571,361,-961,1,-11,4,3896,5466,-5676,still
2886,565,354,-954,1,-13,4,3896,5466,-5676,still
2887,560,348,-946,1,-14,4,3896,5466,-5676,still
2888,553,342,-937,1,-15,3,3896,5466,-5676,still
2889,547,336,-928,1,-16,3,3896,5466,-5676,still
2890,539,331,-919,0,-17,3,3896,5466,-5676,still
2891,532,326,-909,0,-18,3,3896,5466,-5676,still
2892,532,326,-909,0,-18,3,3896,5466,-5676,still
2893,525,321,-899,0,-19,3,3896,5466,-5676,still
2894,517,317,-888,-1,-19,3,3896,5466,-5676,still
2895,510,314,-879,-1,-20,3,3896,5466,-5676,still
2896,504,312,-870,-2,-20,2,3896,5466,-5676,still
2897,497,309,-861,-3,-20,2,3896,5466,-5676,still
2898,490,307,-852,-3,-20,2,4002,5501,-5573,still
2899,485,304,-843,-4,-20,2,4002,5501,-5573,still
2900,479,303,-835,-4,-20,2,4002,5501,-5573,still
2901,474,301,-827,-5,-19,2,4002,5501,-5573,still
2902,474,301,-827,-5,-19,2,4002,5501,-5573,still
2903,469,300,-819,-6,-19,3,4002,5501,-5573,still
2904,464,300,-812,-6,-19,3,4002,5501,-5573,still
2905,459,300,-805,-7,-18,3,4002,5501,-5573,still
2906,456,300,-798,-7,-18,3,4002,5501,-5573,still
2907,453,300,-792,-8,-17,3,4002,5501,-5573,still
2908,450,301,-787,-8,-16,4,4002,5501,-5573,still
2909,447,302,-782,-9,-16,4,3984,5483,-5727,still
2910,445,304,-778,-9,-15,4,3984,5483,-5727,still
2911,443,306,-776,-9,-14,4,3984,5483,-5727,still
2912,442,307,-773,-10,-13,4,3984,5483,-5727,still
2913,442,307,-773,-10,-13,4,3984,5483,-5727,still
2914,441,310,-771,-10,-12,5,3984,5483,-5727,still
2915,441,312,-770,-10,-11,5,3984,5483,-5727,still
2916,442,315,-769,-11,-10,5,3984,5483,-5727,still
2917,443,318,-768,-11,-10,5,3984,5483,-5727,still
2918,444,321,-768,-11,-9,6,3984,5483,-5727,still
2919,446,324,-768,-11,-8,6,3984,5483,-5727,still
2920,447,326,-770,-12,-7,6,3931,5289,-5710,still
2921,450,328,-773,-12,-6,6,3931,5289,-5710,still
2922,452,331,-775,-12,-5,6,3931,5289,-5710,still
2923,452,331,-775,-12,-5,6,3931,5289,-5710,still
2924,454,333,-778,-12,-5,6,3931,5289,-5710,still
2925,457,336,-781,-12,-4,6,3931,5289,-5710,still
2926,460,339,-785,-12,-4,7,3931,5289,-5710,still
2927,464,342,-788,-12,-3,7,3931,5289,-5710,still
2928,467,344,-791,-12,-3,7,3931,5289,-5710,still
2929,470,347,-794,-12,-2,7,3931,5289,-5710,still
2930,473,349,-797,-12,-2,7,3931,5289,-5710,still
2931,476,352,-800,-11,-1,7,4002,5395,-5642,still
2932,479,354,-803,-11,-1,8,4002,5395,-5642,still
2933,481,356,-806,-11,-1,8,4002,5395,-5642,still
2934,481,356,-806,-11,-1,8,4002,5395,-5642,still
2935,484,357,-808,-11,-1,8,4002,5395,-5642,still
2936,486,359,-811,-10,0,8,4002,5395,-5642,still
2937,488,360,-814,-10,0,8,4002,5395,-5642,still
2938,490,361,-816,-10,0,8,4002,5395,-5642,still
2939,492,363,-817,-10,0,8,4002,5395,-5642,still
2940,494,364,-817,-9,0,8,4002,5395,-5642,still
2941,496,365,-818,-9,0,8,4002,5395,-5642,still
2942,496,366,-820,-9,0,8,3949,5448,-5642,still
2943,498,367,-821,-8,0,8,3949,5448,-5624,still
2944,498,367,-821,-8,0,8,3949,5448,-5624,still
2945,498,367,-821,-8,0,7,3949,5448,-5624,still
2946,499,368,-821,-8,0,7,3949,5448,-5624,still
2947,500,368,-821,-7,0,7,3949,5448,-5624,still
2948,501,368,-822,-7,0,7,3949,5448,-5624,still
2949,503,368,-823,-7,0,7,3949,5448,-5624,still
2950,504,367,-824,-6,0,7,3949,5448,-5624,still
2951,504,367,-824,-6,0,7,3949,5448,-5624,still
2952,504,367,-825,-6,0,7,3949,5448,-5624,still
2953,505,367,-825,-5,0,7,3949,5448,-5624,still
2954,505,367,-825,-5,0,7,3861,5430,-5710,still
2955,505,366,-826,-5,0,7,3861,5430,-5710,still
2956,506,367,-826,-5,0,7,3861,5430,-5710,still
2957,506,367,-826,-5,0,7,3861,5430,-5710,still
2958,506,367,-827,-4,0,7,3861,5430,-5710,still
2959,506,366,-827,-4,0,7,3861,5430,-5710,still
2960,506,366,-828,-4,0,7,3861,5430,-5710,still
2961,505,366,-829,-4,-1,7,3861,5430,-5710,still
2962,505,367,-830,-4,-1,7,3861,5430,-5710,still
2963,505,366,-831,-3,-1,7,3861,5430,-5710,still
2964,505,366,-831,-3,-1,6,3861,5430,-5710,still
2965,505,366,-831,-3,-1,6,3914,5413,-5761,still
2966,505,366,-833,-3,-1,6,3914,5413,-5761,still
2967,505,366,-834,-3,-1,6,3914,5413,-5761,still
2968,505,366,-837,-3,-1,6,3914,5413,-5761,still
2969,505,366,-839,-3,-1,6,3914,5413,-5761,still
2970,506,367,-842,-2,-1,6,3914,5413,-5761,still
2971,506,367,-845,-2,-2,5,3914,5413,-5761,still
2972,506,367,-847,-2,-2,5,3914,5413,-5761,still
2973,506,367,-850,-2,-2,5,3914,5413,-5761,still
2974,506,367,-852,-2,-2,5,3914,5413,-5761,still
2975,506,367,-852,-2,-2,5,3914,5413,-5761,still
2976,507,367,-855,-2,-2,5,3914,5413,-5761,still
2977,508,367,-857,-2,-3,4,3914,5413,-5761,still
2978,509,367,-860,-2,-3,4,3914,5413,-5761,still
2979,509,367,-862,-2,-3,4,3914,5413,-5761,still
2980,509,366,-864,-1,-4,4,3914,5413,-5761,still
2981,510,366,-865,-1,-4,4,3914,5413,-5761,still
2982,510,365,-866,-1,-4,3,3914,5413,-5761,still
2983,510,366,-867,-1,-5,3,3914,5413,-5761,still
2984,510,366,-868,-1,-5,3,3914,5413,-5761,still
2985,510,366,-868,-1,-5,3,3914,5413,-5761,still
2986,510,366,-870,-1,-5,3,3914,5413,-5761,still
2987,510,366,-871,-1,-6,2,4020,5483,-5727,still
2988,509,366,-872,-1,-6,2,4020,5483,-5727,still
2989,508,365,-871,-1,-6,2,4020,5483,-5727,still
2990,507,365,-871,-1,-7,1,4020,5483,-5727,still
2991,506,365,-871,-1,-7,1,4020,5483,-5727,still
2992,505,364,-871,-1,-8,1,4020,5483,-5727,still
2993,505,363,-870,-1,-8,0,4020,5483,-5727,still
2994,504,362,-870,-1,-8,0,4020,5483,-5727,still
2995,503,361,-869,-1,-9,0,4020,5483,-5727,still
2996,503,361,-869,-1,-9,0,4020,5483,-5727,still
2997,502,359,-868,-1,-9,-1,4020,5483,-5727,still
2998,501,358,-868,-1,-9,-1,3931,5466,-5778,still
2999,500,356,-867,-1,-10,-1,3931,5466,-5778,still
3000,498,354,-866,-1,-10,-2,3931,5466,-5778,still
3001,497,353,-864,-1,-10,-2,3931,5466,-5778,still
3002,496,352,-862,-1,-10,-2,3931,5466,-5778,still
3003,494,351,-861,-2,-11,-2,3931,5466,-5778,still
3004,492,349,-859,-2,-11,-3,3931,5466,-5778,still
3005,490,347,-857,-2,-11,-3,3931,5466,-5778,still
3006,490,347,-857,-2,-11,-3,3931,5466,-5778,still
3007,487,346,-855,-2,-11,-3,3931,5466,-5778,still
3008,485,344,-852,-2,-11,-3,3931,5466,-5778,still
3009,483,343,-849,-2,-11,-3,3914,5377,-5829,still
3010,480,341,-846,-2,-11,-3,3914,5377,-5829,still
3011,478,340,-843,-2,-11,-4,3914,5377,-5829,still
3012,476,340,-840,-3,-11,-4,3914,5377,-5829,still
3013,473,339,-837,-3,-11,-4,3914,5377,-5829,still
3014,471,338,-833,-3,-11,-4,3914,5377,-5829,still
3015,468,337,-829,-3,-11,-4,3914,5377,-5829,still
3016,468,337,-829,-3,-11,-4,3914,5377,-5829,still
3017,466,336,-826,-3,-11,-4,3914,5377,-5829,still
3018,464,336,-822,-3,-11,-4,3914,5377,-5829,still
3019,462,335,-819,-3,-10,-4,3914,5377,-5829,still
3020,460,335,-816,-3,-10,-4,4072,5430,-5846,still
3021,458,334,-813,-3,-10,-4,4072,5430,-5846,still
3022,457,334,-811,-3,-10,-4,4072,5430,-5846,still
3023,455,334,-809,-3,-9,-4,4072,5430,-5846,still
3024,453,333,-807,-4,-9,-4,4072,5430,-5846,still
3025,452,333,-805,-4,-9,-4,4072,5430,-5846,still
3026,450,332,-804,-4,-8,-3,4072,5430,-5846,still
3027,450,332,-804,-4,-8,-3,4072,5430,-5846,still
3028,448,332,-802,-4,-8,-3,4072,5430,-5846,still
3029,447,332,-801,-4,-7,-3,4072,5430,-5846,still
3030,446,332,-800,-4,-7,-3,4072,5430,-5846,still
3031,445,332,-799,-4,-6,-3,4196,5448,-5931,still
3032,444,332,-798,-4,-6,-3,4196,5448,-5931,still
3033,443,332,-797,-3,-6,-3,4196,5448,-5931,still
3034,442,332,-796,-3,-5,-2,4196,5448,-5931,still
3035,442,332,-795,-3,-5,-2,4196,5448,-5931,still
3036,442,332,-795,-3,-5,-2,4196,5448,-5931,still
3037,442,332,-795,-3,-5,-2,4196,5448,-5931,still
3038,442,333,-795,-3,-4,-2,4196,5448,-5931,still
3039,442,333,-795,-3,-4,-2,4196,5448,-5931,still
3040,442,333,-794,-3,-3,-1,4196,5448,-5931,still
3041,442,332,-794,-3,-3,-1,4196,5448,-5931,still
3042,442,332,-794,-2,-3,-1,3967,5430,-5778,still
3043,443,332,-793,-2,-2,-1,3967,5430,-5778,still
3044,443,333,-793,-2,-2,0,3967,5430,-5778,still
3045,444,333,-794,-2,-1,0,3967,5430,-5778,still
3046,445,333,-795,-2,-1,0,3967,5430,-5778,still
3047,446,334,-796,-1,-1,0,3967,5430,-5778,still
3048,446,334,-796,-1,-1,0,3967,5430,-5778,still
3049,447,334,-797,-1,0,0,3967,5430,-5778,still
3050,448,334,-797,-1,0,1,3967,5430,-5778,still
3051,449,335,-798,-1,0,1,3967,5430,-5778,still
3052,449,336,-799,-1,1,1,3967,5430,-5778,still
3053,450,336,-800,0,1,1,3861,5430,-5778,still
3054,451,336,-800,0,1,1,3861,5430,-5778,still
3055,452,337,-801,0,1,2,3861,5430,-5778,still
3056,452,337,-802,0,1,2,3861,5430,-5778,still
3057,453,337,-804,1,2,2,3861,5430,-5778,still
3058,453,337,-804,1,2,2,3861,5430,-5778,still
3059,454,337,-804,1,2,2,3861,5430,-5778,still
3060,455,337,-805,1,2,2,3861,5430,-5778,still
3061,456,336,-806,1,2,2,3861,5430,-5778,still
3062,457,335,-806,2,2,2,3861,5430,-5778,still
3063,457,335,-807,2,3,2,3861,5430,-5778,still
3064,458,334,-808,2,3,3,3861,5430,-5778,still
3065,459,334,-808,2,3,3,3861,5430,-5778,still
3066,460,334,-809,2,3,3,3861,5430,-5778,still
3067,460,333,-809,3,3,3,3861,5430,-5778,still
3068,460,333,-809,3,3,3,3861,5430,-5778,still
3069,462,333,-810,3,3,3,3861,5430,-5778,still
3070,463,333,-811,3,3,3,3861,5430,-5778,still
3071,464,332,-813,3,3,3,3861,5430,-5778,still
3072,464,332,-816,3,4,3,3861,5430,-5778,still
3073,466,331,-818,4,4,3,3861,5430,-5778,still
3074,468,330,-821,4,4,3,3861,5430,-5778,still
3075,470,329,-823,4,4,3,3861,5430,-5778,still
3076,472,329,-826,4,4,3,3861,5430,-5778,still
3077,474,328,-829,4,4,3,3861,5430,-5778,still
3078,474,328,-829,4,4,3,3861,5430,-5778,still
3079,476,328,-833,4,4,3,3861,5430,-5778,still
3080,479,328,-836,4,3,3,3861,5430,-5778,still
3081,481,327,-839,4,3,3,3861,5430,-5778,still
3082,482,327,-841,4,3,3,3861,5430,-5778,still
3083,484,327,-844,4,3,3,3861,5430,-5778,still
3084,486,327,-847,4,3,3,3861,5430,-5778,still
3085,489,327,-850,4,2,3,3861,5430,-5778,still
3086,491,326,-853,4,2,3,3861,5430,-5778,still
